state,action_len,reward,target,baseline,old_q,new_q,action_trials,update
"('h11', 'h2', 'util3', 'active0', 'rtt6', 'loss0')",3,-0.209,-0.005,-0.207,0.0,-0.001,1,34
"('h4', 'h9', 'util0', 'active0', 'rtt6', 'loss0')",2,-0.208,0.028,-0.218,0.0,0.006,2,35
"('h9', 'h4', 'util0', 'active0', 'rtt6', 'loss0')",2,-0.208,0.028,-0.218,0.0,0.006,2,36
"('h1', 'h12', 'util2', 'active0', 'rtt6', 'loss0')",2,-0.212,-0.013,-0.207,0.0,-0.003,1,37
"('h12', 'h1', 'util2', 'active0', 'rtt6', 'loss0')",2,-0.212,-0.013,-0.207,0.0,-0.003,1,38
"('h3', 'h10', 'util3', 'active1', 'rtt6', 'loss0')",3,-0.213,-0.011,-0.209,0.0,-0.002,1,39
"('h10', 'h3', 'util3', 'active1', 'rtt6', 'loss0')",3,-0.213,-0.011,-0.209,0.0,-0.002,1,40
"('h4', 'h9', 'util0', 'active0', 'rtt6', 'loss0')",3,-0.208,0.025,-0.217,0.008,0.011,4,41
"('h9', 'h4', 'util0', 'active0', 'rtt6', 'loss0')",3,-0.208,0.025,-0.217,0.008,0.011,4,42
"('h2', 'h11', 'util1', 'active0', 'rtt6', 'loss0')",3,-0.207,0.002,-0.207,0.0,0.0,1,43
"('h11', 'h2', 'util1', 'active0', 'rtt6', 'loss0')",3,-0.207,0.002,-0.207,0.0,0.0,1,44
"('h3', 'h10', 'util3', 'active1', 'rtt6', 'loss0')",2,-0.207,0.006,-0.209,0.0,0.001,1,45
"('h10', 'h3', 'util3', 'active1', 'rtt6', 'loss0')",2,-0.207,0.006,-0.209,0.0,0.001,1,46
"('h1', 'h12', 'util0', 'active1', 'rtt6', 'loss0')",3,-0.208,-0.002,-0.207,0.0,-0.0,1,47
"('h12', 'h1', 'util0', 'active1', 'rtt6', 'loss0')",3,-0.208,-0.002,-0.207,0.0,-0.0,1,48
"('h1', 'h12', 'util3', 'active1', 'rtt6', 'loss0')",3,-0.207,-0.001,-0.207,0.0,-0.0,2,49
"('h12', 'h1', 'util3', 'active1', 'rtt6', 'loss0')",3,-0.207,-0.001,-0.207,0.0,-0.0,2,50
"('h3', 'h10', 'util1', 'active0', 'rtt6', 'loss0')",3,-0.207,0.004,-0.209,0.0,0.001,1,51
"('h10', 'h3', 'util1', 'active0', 'rtt6', 'loss0')",3,-0.207,0.004,-0.209,0.0,0.001,1,52
"('h2', 'h11', 'util0', 'active0', 'rtt6', 'loss0')",3,-0.217,-0.024,-0.208,0.0,-0.005,1,53
"('h11', 'h2', 'util0', 'active0', 'rtt6', 'loss0')",3,-0.217,-0.024,-0.208,0.0,-0.005,1,54
"('h3', 'h10', 'util3', 'active1', 'rtt6', 'loss0')",3,-0.208,0.0,-0.209,0.001,0.0,2,55
"('h10', 'h3', 'util3', 'active1', 'rtt6', 'loss0')",3,-0.208,0.0,-0.209,0.001,0.0,2,56
"('h4', 'h9', 'util0', 'active0', 'rtt6', 'loss0')",3,-0.207,0.027,-0.217,0.009,0.013,4,57
"('h9', 'h4', 'util0', 'active0', 'rtt6', 'loss0')",3,-0.207,0.027,-0.217,0.009,0.013,4,58
"('h2', 'h11', 'util0', 'active0', 'rtt6', 'loss0')",2,-0.206,0.004,-0.208,0.0,0.001,1,59
"('h11', 'h2', 'util0', 'active0', 'rtt6', 'loss0')",2,-0.206,0.004,-0.208,0.0,0.001,1,60
"('h1', 'h12', 'util3', 'active1', 'rtt5', 'loss0')",3,-0.22,-0.033,-0.208,0.0,-0.007,1,61
"('h12', 'h1', 'util3', 'active1', 'rtt5', 'loss0')",3,-0.22,-0.033,-0.208,0.0,-0.007,1,62
"('h3', 'h10', 'util2', 'active0', 'rtt6', 'loss0')",3,-0.207,0.005,-0.208,0.0,0.001,1,63
"('h10', 'h3', 'util2', 'active0', 'rtt6', 'loss0')",3,-0.207,0.005,-0.208,0.0,0.001,1,64
"('h4', 'h9', 'util0', 'active0', 'rtt6', 'loss0')",3,-0.208,0.023,-0.216,0.011,0.014,6,65
"('h9', 'h4', 'util0', 'active0', 'rtt6', 'loss0')",3,-0.208,0.023,-0.216,0.011,0.014,6,66
"('h1', 'h12', 'util3', 'active0', 'rtt6', 'loss0')",3,-0.207,0.002,-0.208,0.0,0.0,1,67
"('h12', 'h1', 'util3', 'active0', 'rtt6', 'loss0')",3,-0.207,0.002,-0.208,0.0,0.0,1,68
"('h2', 'h11', 'util3', 'active1', 'rtt6', 'loss0')",3,-0.207,0.002,-0.208,0.0,0.0,2,69
"('h11', 'h2', 'util3', 'active1', 'rtt6', 'loss0')",3,-0.207,0.002,-0.208,0.0,0.0,2,70
"('h4', 'h9', 'util0', 'active0', 'rtt6', 'loss0')",3,-0.207,0.021,-0.215,0.013,0.014,6,71
"('h9', 'h4', 'util0', 'active0', 'rtt6', 'loss0')",3,-0.207,0.021,-0.215,0.013,0.014,6,72
"('h3', 'h10', 'util1', 'active0', 'rtt6', 'loss0')",3,-0.207,0.004,-0.208,0.0,0.001,1,73
"('h10', 'h3', 'util1', 'active0', 'rtt6', 'loss0')",3,-0.207,0.004,-0.208,0.0,0.001,1,74
"('h1', 'h12', 'util3', 'active1', 'rtt6', 'loss0')",2,-0.206,0.005,-0.208,0.0,0.001,3,75
"('h12', 'h1', 'util3', 'active1', 'rtt6', 'loss0')",2,-0.206,0.005,-0.208,0.0,0.001,3,76
"('h2', 'h11', 'util3', 'active1', 'rtt6', 'loss0')",3,-0.206,0.005,-0.208,0.0,0.001,1,77
"('h11', 'h2', 'util3', 'active1', 'rtt6', 'loss0')",3,-0.206,0.005,-0.208,0.0,0.001,1,78
"('h2', 'h11', 'util0', 'active0', 'rtt6', 'loss0')",3,-0.206,0.004,-0.208,0.0,0.001,2,79
"('h11', 'h2', 'util0', 'active0', 'rtt6', 'loss0')",3,-0.206,0.004,-0.208,0.0,0.001,2,80
"('h4', 'h9', 'util3', 'active0', 'rtt6', 'loss0')",3,-0.223,-0.019,-0.216,0.0,-0.004,1,81
"('h9', 'h4', 'util3', 'active0', 'rtt6', 'loss0')",3,-0.223,-0.019,-0.216,0.0,-0.004,1,82
"('h1', 'h12', 'util3', 'active1', 'rtt6', 'loss0')",3,-0.206,0.005,-0.208,0.0,0.001,3,83
"('h12', 'h1', 'util3', 'active1', 'rtt6', 'loss0')",3,-0.206,0.005,-0.208,0.0,0.001,3,84
"('h2', 'h11', 'util0', 'active0', 'rtt6', 'loss0')",2,-0.206,0.003,-0.207,0.001,0.001,2,85
"('h11', 'h2', 'util0', 'active0', 'rtt6', 'loss0')",2,-0.206,0.003,-0.207,0.001,0.001,2,86
"('h1', 'h12', 'util3', 'active1', 'rtt6', 'loss0')",3,-0.206,0.003,-0.208,-0.0,0.0,3,87
"('h12', 'h1', 'util3', 'active1', 'rtt6', 'loss0')",3,-0.206,0.003,-0.208,-0.0,0.0,3,88
"('h4', 'h9', 'util0', 'active0', 'rtt6', 'loss0')",3,-0.208,0.02,-0.215,0.014,0.015,8,89
"('h9', 'h4', 'util0', 'active0', 'rtt6', 'loss0')",3,-0.208,0.02,-0.215,0.014,0.015,8,90
"('h2', 'h11', 'util3', 'active1', 'rtt6', 'loss0')",3,-0.207,0.001,-0.207,0.001,0.001,2,91
"('h11', 'h2', 'util3', 'active1', 'rtt6', 'loss0')",3,-0.207,0.001,-0.207,0.001,0.001,2,92
"('h3', 'h10', 'util3', 'active0', 'rtt6', 'loss0')",3,-0.207,0.003,-0.208,0.0,0.001,1,93
"('h10', 'h3', 'util3', 'active0', 'rtt6', 'loss0')",3,-0.207,0.003,-0.208,0.0,0.001,1,94
"('h4', 'h9', 'util0', 'active0', 'rtt6', 'loss0')",3,-0.206,0.023,-0.214,0.014,0.016,8,95
"('h9', 'h4', 'util0', 'active0', 'rtt6', 'loss0')",3,-0.206,0.023,-0.214,0.014,0.016,8,96
"('h3', 'h10', 'util0', 'active0', 'rtt6', 'loss0')",3,-0.206,0.005,-0.208,0.0,0.001,2,97
"('h10', 'h3', 'util0', 'active0', 'rtt6', 'loss0')",3,-0.206,0.005,-0.208,0.0,0.001,2,98
"('h1', 'h12', 'util3', 'active1', 'rtt6', 'loss0')",2,-0.207,0.002,-0.207,0.001,0.001,4,99
"('h12', 'h1', 'util3', 'active1', 'rtt6', 'loss0')",2,-0.207,0.002,-0.207,0.001,0.001,4,100
"('h3', 'h10', 'util0', 'active1', 'rtt6', 'loss0')",3,-0.206,0.005,-0.208,0.0,0.001,1,101
"('h10', 'h3', 'util0', 'active1', 'rtt6', 'loss0')",3,-0.206,0.005,-0.208,0.0,0.001,1,102
"('h4', 'h9', 'util0', 'active0', 'rtt6', 'loss0')",3,-0.207,0.018,-0.214,0.015,0.016,10,103
"('h9', 'h4', 'util0', 'active0', 'rtt6', 'loss0')",3,-0.207,0.018,-0.214,0.015,0.016,10,104
"('h3', 'h10', 'util3', 'active1', 'rtt6', 'loss0')",2,-0.207,0.002,-0.208,0.001,0.001,3,105
"('h10', 'h3', 'util3', 'active1', 'rtt6', 'loss0')",2,-0.207,0.002,-0.208,0.001,0.001,3,106
"('h4', 'h9', 'util0', 'active0', 'rtt6', 'loss0')",3,-0.207,0.018,-0.213,0.016,0.017,10,107
"('h9', 'h4', 'util0', 'active0', 'rtt6', 'loss0')",3,-0.207,0.018,-0.213,0.016,0.017,10,108
"('h1', 'h12', 'util0', 'active0', 'rtt6', 'loss0')",3,-0.206,0.003,-0.207,0.0,0.001,1,109
"('h12', 'h1', 'util0', 'active0', 'rtt6', 'loss0')",3,-0.206,0.003,-0.207,0.0,0.001,1,110
"('h1', 'h12', 'util1', 'active0', 'rtt6', 'loss0')",3,-0.206,0.004,-0.207,0.0,0.001,1,111
"('h12', 'h1', 'util1', 'active0', 'rtt6', 'loss0')",3,-0.206,0.004,-0.207,0.0,0.001,1,112
"('h3', 'h10', 'util0', 'active0', 'rtt6', 'loss0')",3,-0.206,0.003,-0.208,0.0,0.001,2,113
"('h10', 'h3', 'util0', 'active0', 'rtt6', 'loss0')",3,-0.206,0.003,-0.208,0.0,0.001,2,114
"('h4', 'h9', 'util0', 'active0', 'rtt6', 'loss0')",2,-0.206,0.018,-0.213,0.006,0.009,4,115
"('h9', 'h4', 'util0', 'active0', 'rtt6', 'loss0')",2,-0.206,0.018,-0.213,0.006,0.009,4,116
"('h2', 'h11', 'util0', 'active1', 'rtt6', 'loss0')",3,-0.21,-0.008,-0.208,0.0,-0.002,1,117
"('h11', 'h2', 'util0', 'active1', 'rtt6', 'loss0')",3,-0.21,-0.008,-0.208,0.0,-0.002,1,118
"('h3', 'h10', 'util3', 'active1', 'rtt6', 'loss0')",3,-0.206,0.005,-0.208,0.0,0.001,3,119
"('h10', 'h3', 'util3', 'active1', 'rtt6', 'loss0')",3,-0.206,0.005,-0.208,0.0,0.001,3,120
"('h2', 'h11', 'util2', 'active0', 'rtt6', 'loss0')",2,-0.214,-0.017,-0.208,0.0,-0.004,1,121
"('h11', 'h2', 'util2', 'active0', 'rtt6', 'loss0')",2,-0.214,-0.017,-0.208,0.0,-0.004,1,122
"('h2', 'h11', 'util3', 'active1', 'rtt6', 'loss0')",3,-0.207,0.003,-0.208,0.0,0.001,2,123
"('h11', 'h2', 'util3', 'active1', 'rtt6', 'loss0')",3,-0.207,0.003,-0.208,0.0,0.001,2,124
"('h3', 'h10', 'util3', 'active0', 'rtt6', 'loss0')",3,-0.206,0.003,-0.207,0.0,0.001,1,125
"('h10', 'h3', 'util3', 'active0', 'rtt6', 'loss0')",3,-0.206,0.003,-0.207,0.0,0.001,1,126
"('h1', 'h12', 'util0', 'active0', 'rtt6', 'loss0')",3,-0.239,-0.081,-0.21,0.0,-0.018,1,127
"('h12', 'h1', 'util0', 'active0', 'rtt6', 'loss0')",3,-0.239,-0.081,-0.21,0.0,-0.018,1,128
"('h2', 'h11', 'util2', 'active0', 'rtt6', 'loss0')",3,-0.207,0.003,-0.208,0.0,0.001,1,129
"('h11', 'h2', 'util2', 'active0', 'rtt6', 'loss0')",3,-0.207,0.003,-0.208,0.0,0.001,1,130
"('h1', 'h12', 'util3', 'active1', 'rtt6', 'loss0')",3,-0.207,0.007,-0.21,0.001,0.002,4,131
"('h12', 'h1', 'util3', 'active1', 'rtt6', 'loss0')",3,-0.207,0.007,-0.21,0.001,0.002,4,132
"('h4', 'h9', 'util0', 'active0', 'rtt6', 'loss0')",3,-0.207,0.014,-0.212,0.017,0.016,12,133
"('h9', 'h4', 'util0', 'active0', 'rtt6', 'loss0')",3,-0.207,0.014,-0.212,0.017,0.016,12,134
"('h2', 'h11', 'util0', 'active0', 'rtt6', 'loss0')",3,-0.206,0.005,-0.208,0.001,0.002,3,135
"('h11', 'h2', 'util0', 'active0', 'rtt6', 'loss0')",3,-0.206,0.005,-0.208,0.001,0.002,3,136
"('h4', 'h9', 'util0', 'active0', 'rtt6', 'loss0')",3,-0.207,0.014,-0.212,0.016,0.015,12,137
"('h9', 'h4', 'util0', 'active0', 'rtt6', 'loss0')",3,-0.207,0.014,-0.212,0.016,0.015,12,138
"('h1', 'h12', 'util3', 'active0', 'rtt6', 'loss0')",2,-0.208,0.004,-0.209,0.0,0.001,1,139
"('h12', 'h1', 'util3', 'active0', 'rtt6', 'loss0')",2,-0.208,0.004,-0.209,0.0,0.001,1,140
"('h3', 'h10', 'util0', 'active0', 'rtt6', 'loss0')",3,-0.208,-0.001,-0.207,0.0,-0.0,2,141
"('h10', 'h3', 'util0', 'active0', 'rtt6', 'loss0')",3,-0.208,-0.001,-0.207,0.0,-0.0,2,142
"('h4', 'h9', 'util0', 'active0', 'rtt6', 'loss0')",3,-0.205,0.016,-0.211,0.016,0.016,14,143
"('h9', 'h4', 'util0', 'active0', 'rtt6', 'loss0')",3,-0.205,0.016,-0.211,0.016,0.016,14,144
"('h3', 'h10', 'util0', 'active0', 'rtt6', 'loss0')",3,-0.226,-0.047,-0.209,0.001,-0.01,3,145
"('h10', 'h3', 'util0', 'active0', 'rtt6', 'loss0')",3,-0.226,-0.047,-0.209,0.001,-0.01,3,146
"('h2', 'h11', 'util0', 'active0', 'rtt6', 'loss0')",3,-0.206,0.004,-0.208,-0.005,-0.003,2,147
"('h11', 'h2', 'util0', 'active0', 'rtt6', 'loss0')",3,-0.206,0.004,-0.208,-0.005,-0.003,2,148
"('h4', 'h9', 'util0', 'active0', 'rtt6', 'loss0')",2,-0.206,0.013,-0.211,0.009,0.01,6,149
"('h9', 'h4', 'util0', 'active0', 'rtt6', 'loss0')",2,-0.206,0.013,-0.211,0.009,0.01,6,150
"('h1', 'h12', 'util0', 'active0', 'rtt6', 'loss0')",3,-0.206,0.008,-0.209,0.0,0.002,2,151
"('h12', 'h1', 'util0', 'active0', 'rtt6', 'loss0')",3,-0.206,0.008,-0.209,0.0,0.002,2,152
"('h3', 'h10', 'util3', 'active1', 'rtt5', 'loss0')",2,-0.207,0.006,-0.209,0.0,0.001,1,153
"('h10', 'h3', 'util3', 'active1', 'rtt5', 'loss0')",2,-0.207,0.006,-0.209,0.0,0.001,1,154
"('h1', 'h12', 'util3', 'active1', 'rtt6', 'loss0')",3,-0.209,0.001,-0.209,0.002,0.002,6,155
"('h12', 'h1', 'util3', 'active1', 'rtt6', 'loss0')",3,-0.209,0.001,-0.209,0.002,0.002,6,156
"('h2', 'h11', 'util0', 'active0', 'rtt6', 'loss0')",3,-0.207,0.002,-0.208,0.0,0.0,3,157
"('h11', 'h2', 'util0', 'active0', 'rtt6', 'loss0')",3,-0.207,0.002,-0.208,0.0,0.0,3,158
"('h4', 'h9', 'util0', 'active0', 'rtt6', 'loss0')",3,-0.212,-0.002,-0.211,0.015,0.012,14,159
"('h9', 'h4', 'util0', 'active0', 'rtt6', 'loss0')",3,-0.212,-0.002,-0.211,0.015,0.012,14,160
"('h4', 'h9', 'util0', 'active0', 'rtt6', 'loss0')",3,-0.206,0.012,-0.211,0.016,0.015,16,161
"('h9', 'h4', 'util0', 'active0', 'rtt6', 'loss0')",3,-0.206,0.012,-0.211,0.016,0.015,16,162
"('h2', 'h11', 'util3', 'active1', 'rtt6', 'loss0')",3,-0.207,0.002,-0.208,0.001,0.001,3,163
"('h11', 'h2', 'util3', 'active1', 'rtt6', 'loss0')",3,-0.207,0.002,-0.208,0.001,0.001,3,164
"('h4', 'h9', 'util0', 'active0', 'rtt6', 'loss0')",3,-0.207,0.008,-0.21,0.006,0.007,5,165
"('h9', 'h4', 'util0', 'active0', 'rtt6', 'loss0')",3,-0.207,0.008,-0.21,0.006,0.007,5,166
"('h3', 'h10', 'util0', 'active1', 'rtt6', 'loss0')",3,-0.207,0.004,-0.209,0.0,0.001,2,167
"('h10', 'h3', 'util0', 'active1', 'rtt6', 'loss0')",3,-0.207,0.004,-0.209,0.0,0.001,2,168
"('h1', 'h12', 'util3', 'active1', 'rtt6', 'loss0')",3,-0.206,0.007,-0.209,0.0,0.002,3,169
"('h12', 'h1', 'util3', 'active1', 'rtt6', 'loss0')",3,-0.206,0.007,-0.209,0.0,0.002,3,170
"('h3', 'h10', 'util0', 'active0', 'rtt6', 'loss0')",3,-0.217,-0.02,-0.209,-0.0,-0.004,3,171
"('h10', 'h3', 'util0', 'active0', 'rtt6', 'loss0')",3,-0.217,-0.02,-0.209,-0.0,-0.004,3,172
"('h2', 'h11', 'util0', 'active0', 'rtt6', 'loss0')",2,-0.207,0.002,-0.208,0.001,0.002,4,173
"('h11', 'h2', 'util0', 'active0', 'rtt6', 'loss0')",2,-0.207,0.002,-0.208,0.001,0.002,4,174
"('h4', 'h9', 'util0', 'active0', 'rtt6', 'loss0')",3,-0.206,0.01,-0.21,0.0,0.002,3,175
"('h9', 'h4', 'util0', 'active0', 'rtt6', 'loss0')",3,-0.206,0.01,-0.21,0.0,0.002,3,176
"('h3', 'h10', 'util0', 'active0', 'rtt6', 'loss0')",3,-0.207,0.006,-0.209,0.001,0.002,4,177
"('h10', 'h3', 'util0', 'active0', 'rtt6', 'loss0')",3,-0.207,0.006,-0.209,0.001,0.002,4,178
"('h1', 'h12', 'util1', 'active0', 'rtt6', 'loss0')",3,-0.207,0.005,-0.209,0.0,0.001,1,179
"('h12', 'h1', 'util1', 'active0', 'rtt6', 'loss0')",3,-0.207,0.005,-0.209,0.0,0.001,1,180
"('h1', 'h12', 'util3', 'active0', 'rtt6', 'loss0')",3,-0.207,0.005,-0.209,0.0,0.001,1,181
"('h12', 'h1', 'util3', 'active0', 'rtt6', 'loss0')",3,-0.207,0.005,-0.209,0.0,0.001,1,182
"('h2', 'h11', 'util3', 'active1', 'rtt6', 'loss0')",3,-0.207,0.002,-0.207,0.0,0.0,3,183
"('h11', 'h2', 'util3', 'active1', 'rtt6', 'loss0')",3,-0.207,0.002,-0.207,0.0,0.0,3,184
"('h3', 'h10', 'util0', 'active0', 'rtt6', 'loss0')",3,-0.212,-0.007,-0.209,0.002,-0.0,5,185
"('h10', 'h3', 'util0', 'active0', 'rtt6', 'loss0')",3,-0.212,-0.007,-0.209,0.002,-0.0,5,186
"('h4', 'h9', 'util0', 'active0', 'rtt6', 'loss0')",2,-0.207,0.008,-0.21,0.01,0.009,8,187
"('h9', 'h4', 'util0', 'active0', 'rtt6', 'loss0')",2,-0.207,0.008,-0.21,0.01,0.009,8,188
"('h2', 'h11', 'util3', 'active1', 'rtt6', 'loss0')",3,-0.206,0.004,-0.207,0.0,0.001,3,189
"('h11', 'h2', 'util3', 'active1', 'rtt6', 'loss0')",3,-0.206,0.004,-0.207,0.0,0.001,3,190
"('h3', 'h10', 'util1', 'active0', 'rtt6', 'loss0')",2,-0.207,0.006,-0.209,0.0,0.001,1,191
"('h10', 'h3', 'util1', 'active0', 'rtt6', 'loss0')",2,-0.207,0.006,-0.209,0.0,0.001,1,192
"('h4', 'h9', 'util0', 'active0', 'rtt6', 'loss0')",3,-0.207,0.006,-0.21,0.007,0.007,6,193
"('h9', 'h4', 'util0', 'active0', 'rtt6', 'loss0')",3,-0.207,0.006,-0.21,0.007,0.007,6,194
"('h1', 'h12', 'util3', 'active1', 'rtt6', 'loss0')",3,-0.206,0.005,-0.208,0.002,0.002,5,195
"('h12', 'h1', 'util3', 'active1', 'rtt6', 'loss0')",3,-0.206,0.005,-0.208,0.002,0.002,5,196
"('h4', 'h9', 'util0', 'active0', 'rtt6', 'loss0')",3,-0.206,0.009,-0.209,0.015,0.014,18,197
"('h9', 'h4', 'util0', 'active0', 'rtt6', 'loss0')",3,-0.206,0.009,-0.209,0.015,0.014,18,198
"('h2', 'h11', 'util2', 'active0', 'rtt6', 'loss0')",3,-0.206,0.004,-0.207,0.0,0.001,1,199
"('h11', 'h2', 'util2', 'active0', 'rtt6', 'loss0')",3,-0.206,0.004,-0.207,0.0,0.001,1,200
"('h1', 'h12', 'util3', 'active1', 'rtt6', 'loss0')",2,-0.205,0.008,-0.208,0.001,0.003,5,201
"('h12', 'h1', 'util3', 'active1', 'rtt6', 'loss0')",2,-0.205,0.008,-0.208,0.001,0.003,5,202
"('h1', 'h12', 'util1', 'active0', 'rtt6', 'loss0')",3,-0.207,0.003,-0.208,0.0,0.001,1,203
"('h12', 'h1', 'util1', 'active0', 'rtt6', 'loss0')",3,-0.207,0.003,-0.208,0.0,0.001,1,204
"('h2', 'h11', 'util0', 'active0', 'rtt6', 'loss0')",3,-0.208,-0.002,-0.207,0.0,-0.0,4,205
"('h11', 'h2', 'util0', 'active0', 'rtt6', 'loss0')",3,-0.208,-0.002,-0.207,0.0,-0.0,4,206
"('h4', 'h9', 'util0', 'active0', 'rtt6', 'loss0')",2,-0.208,0.002,-0.209,0.009,0.008,10,207
"('h9', 'h4', 'util0', 'active0', 'rtt6', 'loss0')",2,-0.208,0.002,-0.209,0.009,0.008,10,208
"('h1', 'h12', 'util0', 'active1', 'rtt6', 'loss0')",3,-0.206,0.005,-0.208,0.0,0.001,2,209
"('h12', 'h1', 'util0', 'active1', 'rtt6', 'loss0')",3,-0.206,0.005,-0.208,0.0,0.001,2,210
"('h3', 'h10', 'util2', 'active0', 'rtt6', 'loss0')",3,-0.207,0.006,-0.209,0.0,0.001,1,211
"('h10', 'h3', 'util2', 'active0', 'rtt6', 'loss0')",3,-0.207,0.006,-0.209,0.0,0.001,1,212
"('h2', 'h11', 'util2', 'active1', 'rtt6', 'loss0')",3,-0.206,0.003,-0.207,0.0,0.001,1,213
"('h11', 'h2', 'util2', 'active1', 'rtt6', 'loss0')",3,-0.206,0.003,-0.207,0.0,0.001,1,214
"('h1', 'h12', 'util3', 'active1', 'rtt6', 'loss0')",2,-0.206,0.006,-0.208,0.003,0.003,6,215
"('h12', 'h1', 'util3', 'active1', 'rtt6', 'loss0')",2,-0.206,0.006,-0.208,0.003,0.003,6,216
"('h3', 'h10', 'util2', 'active0', 'rtt6', 'loss0')",3,-0.21,-0.002,-0.209,0.0,-0.0,1,217
"('h10', 'h3', 'util2', 'active0', 'rtt6', 'loss0')",3,-0.21,-0.002,-0.209,0.0,-0.0,1,218
"('h2', 'h11', 'util3', 'active1', 'rtt6', 'loss0')",2,-0.207,0.001,-0.207,0.0,0.0,4,219
"('h11', 'h2', 'util3', 'active1', 'rtt6', 'loss0')",2,-0.207,0.001,-0.207,0.0,0.0,4,220
"('h2', 'h11', 'util3', 'active1', 'rtt6', 'loss0')",3,-0.207,0.0,-0.207,0.001,0.001,4,221
"('h11', 'h2', 'util3', 'active1', 'rtt6', 'loss0')",3,-0.207,0.0,-0.207,0.001,0.001,4,222
"('h4', 'h9', 'util0', 'active0', 'rtt6', 'loss0')",3,-0.214,-0.011,-0.209,0.002,-0.001,5,223
