state,action_len,reward,target,baseline,old_q,new_q,action_trials,update
"('h9', 'h4', 'util0', 'active0', 'rtt3', 'loss2')",3,-0.218,-0.062,-0.195,0.0,-0.014,1,50
"('h2', 'h11', 'util3', 'active1', 'rtt2', 'loss1')",3,-0.266,-0.088,-0.234,0.0,-0.019,1,51
"('h11', 'h2', 'util3', 'active1', 'rtt2', 'loss1')",3,-0.266,-0.088,-0.234,0.0,-0.019,1,52
"('h3', 'h10', 'util0', 'active0', 'rtt2', 'loss0')",3,-0.238,-0.18,-0.172,0.0,-0.04,1,53
"('h10', 'h3', 'util0', 'active0', 'rtt2', 'loss0')",3,-0.238,-0.18,-0.172,0.0,-0.04,1,54
"('h1', 'h12', 'util2', 'active0', 'rtt2', 'loss1')",3,-0.226,-0.015,-0.221,0.0,-0.003,1,55
"('h12', 'h1', 'util2', 'active0', 'rtt2', 'loss1')",3,-0.226,-0.015,-0.221,0.0,-0.003,1,56
"('h4', 'h9', 'util0', 'active0', 'rtt2', 'loss0')",2,-0.264,-0.171,-0.201,0.034,-0.011,3,57
"('h9', 'h4', 'util0', 'active0', 'rtt2', 'loss0')",2,-0.264,-0.171,-0.201,0.034,-0.011,3,58
"('h2', 'h11', 'util3', 'active1', 'rtt2', 'loss0')",3,-0.242,-0.02,-0.235,0.0,-0.004,1,59
"('h11', 'h2', 'util3', 'active1', 'rtt2', 'loss0')",3,-0.242,-0.02,-0.235,0.0,-0.004,1,60
"('h1', 'h12', 'util3', 'active0', 'rtt2', 'loss0')",3,-0.141,0.2,-0.215,0.0,0.044,1,61
"('h12', 'h1', 'util3', 'active0', 'rtt2', 'loss0')",3,-0.141,0.2,-0.215,0.0,0.044,1,62
"('h3', 'h10', 'util1', 'active0', 'rtt2', 'loss0')",3,-0.031,0.352,-0.161,0.0,0.077,1,63
"('h10', 'h3', 'util1', 'active0', 'rtt2', 'loss0')",3,-0.031,0.352,-0.161,0.0,0.077,1,64
"('h3', 'h10', 'util2', 'active0', 'rtt2', 'loss0')",3,-0.212,-0.129,-0.165,0.0,-0.028,1,65
"('h10', 'h3', 'util2', 'active0', 'rtt2', 'loss0')",3,-0.212,-0.129,-0.165,0.0,-0.028,1,66
"('h2', 'h11', 'util3', 'active0', 'rtt2', 'loss1')",2,-0.188,0.117,-0.231,0.0,0.026,1,67
"('h11', 'h2', 'util3', 'active0', 'rtt2', 'loss1')",2,-0.188,0.117,-0.231,0.0,0.026,1,68
"('h4', 'h9', 'util0', 'active0', 'rtt2', 'loss0')",3,-0.233,-0.08,-0.203,0.0,-0.018,2,69
"('h9', 'h4', 'util0', 'active0', 'rtt2', 'loss0')",3,-0.233,-0.08,-0.203,0.0,-0.018,2,70
"('h4', 'h9', 'util0', 'active0', 'rtt3', 'loss2')",3,-0.166,0.094,-0.2,0.0,0.021,1,71
"('h9', 'h4', 'util0', 'active0', 'rtt3', 'loss2')",3,-0.166,0.094,-0.2,0.0,0.021,1,72
"('h1', 'h12', 'util3', 'active1', 'rtt3', 'loss2')",3,-0.251,-0.092,-0.217,0.0,-0.02,1,73
"('h12', 'h1', 'util3', 'active1', 'rtt3', 'loss2')",3,-0.251,-0.092,-0.217,0.0,-0.02,1,74
"('h3', 'h10', 'util3', 'active0', 'rtt2', 'loss0')",3,-0.249,-0.21,-0.171,0.041,-0.015,2,75
"('h10', 'h3', 'util3', 'active0', 'rtt2', 'loss0')",3,-0.249,-0.21,-0.171,0.041,-0.015,2,76
"('h4', 'h9', 'util0', 'active0', 'rtt2', 'loss0')",3,-0.2,0.001,-0.2,0.0,0.0,2,77
"('h9', 'h4', 'util0', 'active0', 'rtt2', 'loss0')",3,-0.2,0.001,-0.2,0.0,0.0,2,78
"('h1', 'h12', 'util3', 'active0', 'rtt0', 'loss6')",3,-0.268,-0.125,-0.221,0.0,-0.028,1,79
"('h12', 'h1', 'util3', 'active0', 'rtt0', 'loss6')",3,-0.268,-0.125,-0.221,0.0,-0.028,1,80
"('h2', 'h11', 'util3', 'active1', 'rtt1', 'loss6')",2,-0.097,0.336,-0.22,0.0,0.074,1,81
"('h11', 'h2', 'util3', 'active1', 'rtt1', 'loss6')",2,-0.097,0.336,-0.22,0.0,0.074,1,82
"('h1', 'h12', 'util0', 'active0', 'rtt2', 'loss3')",3,-0.235,-0.035,-0.223,0.0,-0.008,1,83
"('h12', 'h1', 'util0', 'active0', 'rtt2', 'loss3')",3,-0.235,-0.035,-0.223,0.0,-0.008,1,84
"('h2', 'h11', 'util3', 'active1', 'rtt2', 'loss0')",3,-0.124,0.24,-0.213,0.0,0.053,1,85
"('h11', 'h2', 'util3', 'active1', 'rtt2', 'loss0')",3,-0.124,0.24,-0.213,0.0,0.053,1,86
"('h3', 'h10', 'util3', 'active1', 'rtt2', 'loss1')",2,-0.132,0.098,-0.168,0.048,0.059,2,87
"('h10', 'h3', 'util3', 'active1', 'rtt2', 'loss1')",2,-0.132,0.098,-0.168,0.048,0.059,2,88
"('h2', 'h11', 'util0', 'active0', 'rtt2', 'loss0')",3,-0.234,-0.053,-0.214,0.0,-0.012,1,89
"('h11', 'h2', 'util0', 'active0', 'rtt2', 'loss0')",3,-0.234,-0.053,-0.214,0.0,-0.012,1,90
"('h3', 'h10', 'util3', 'active0', 'rtt2', 'loss0')",3,-0.091,0.192,-0.162,0.0,0.042,1,91
"('h10', 'h3', 'util3', 'active0', 'rtt2', 'loss0')",3,-0.091,0.192,-0.162,0.0,0.042,1,92
"('h2', 'h11', 'util1', 'active0', 'rtt2', 'loss2')",3,-0.304,-0.224,-0.221,0.0,-0.049,1,93
"('h11', 'h2', 'util1', 'active0', 'rtt2', 'loss2')",3,-0.304,-0.224,-0.221,0.0,-0.049,1,94
"('h4', 'h9', 'util0', 'active0', 'rtt2', 'loss0')",3,-0.109,0.227,-0.193,-0.002,0.049,5,95
"('h9', 'h4', 'util0', 'active0', 'rtt2', 'loss0')",3,-0.109,0.227,-0.193,-0.002,0.049,5,96
"('h1', 'h12', 'util3', 'active1', 'rtt2', 'loss1')",3,-0.199,0.059,-0.221,0.018,0.027,3,97
"('h12', 'h1', 'util3', 'active1', 'rtt2', 'loss1')",3,-0.199,0.059,-0.221,0.018,0.027,3,98
"('h1', 'h12', 'util3', 'active1', 'rtt2', 'loss0')",3,-0.108,0.281,-0.212,0.041,0.094,4,99
"('h12', 'h1', 'util3', 'active1', 'rtt2', 'loss0')",3,-0.108,0.281,-0.212,0.041,0.094,4,100
"('h3', 'h10', 'util1', 'active0', 'rtt2', 'loss0')",3,-0.297,-0.336,-0.173,0.077,-0.014,2,101
"('h10', 'h3', 'util1', 'active0', 'rtt2', 'loss0')",3,-0.297,-0.336,-0.173,0.077,-0.014,2,102
"('h4', 'h9', 'util0', 'active0', 'rtt2', 'loss0')",3,-0.122,0.178,-0.187,0.049,0.077,7,103
"('h9', 'h4', 'util0', 'active0', 'rtt2', 'loss0')",3,-0.122,0.178,-0.187,0.049,0.077,7,104
"('h3', 'h10', 'util3', 'active1', 'rtt2', 'loss0')",2,-0.098,0.186,-0.167,0.0,0.041,2,105
"('h10', 'h3', 'util3', 'active1', 'rtt2', 'loss0')",2,-0.098,0.186,-0.167,0.0,0.041,2,106
"('h1', 'h12', 'util3', 'active1', 'rtt2', 'loss0')",3,-0.159,0.131,-0.208,0.013,0.039,3,107
"('h12', 'h1', 'util3', 'active1', 'rtt2', 'loss0')",3,-0.159,0.131,-0.208,0.013,0.039,3,108
"('h4', 'h9', 'util0', 'active0', 'rtt2', 'loss0')",3,-0.191,-0.01,-0.188,0.077,0.058,9,109
"('h9', 'h4', 'util0', 'active0', 'rtt2', 'loss0')",3,-0.191,-0.01,-0.188,0.077,0.058,9,110
"('h2', 'h11', 'util3', 'active0', 'rtt2', 'loss0')",3,-0.19,0.08,-0.219,0.0,0.018,1,111
"('h11', 'h2', 'util3', 'active0', 'rtt2', 'loss0')",3,-0.19,0.08,-0.219,0.0,0.018,1,112
"('h1', 'h12', 'util3', 'active1', 'rtt2', 'loss1')",3,-0.184,0.058,-0.206,0.0,0.013,1,113
"('h12', 'h1', 'util3', 'active1', 'rtt2', 'loss1')",3,-0.184,0.058,-0.206,0.0,0.013,1,114
"('h3', 'h10', 'util1', 'active0', 'rtt2', 'loss0')",3,-0.253,-0.215,-0.174,0.0,-0.047,1,115
"('h10', 'h3', 'util1', 'active0', 'rtt2', 'loss0')",3,-0.253,-0.215,-0.174,0.0,-0.047,1,116
"('h2', 'h11', 'util3', 'active0', 'rtt2', 'loss0')",3,-0.208,0.026,-0.218,0.018,0.019,3,117
"('h11', 'h2', 'util3', 'active0', 'rtt2', 'loss0')",3,-0.208,0.026,-0.218,0.018,0.019,3,118
"('h3', 'h10', 'util1', 'active0', 'rtt3', 'loss4')",3,-0.136,0.093,-0.171,0.0,0.021,1,119
"('h10', 'h3', 'util1', 'active0', 'rtt3', 'loss4')",3,-0.136,0.093,-0.171,0.0,0.021,1,120
"('h4', 'h9', 'util0', 'active0', 'rtt2', 'loss0')",3,-0.169,0.046,-0.186,0.058,0.055,11,121
"('h9', 'h4', 'util0', 'active0', 'rtt2', 'loss0')",3,-0.169,0.046,-0.186,0.058,0.055,11,122
"('h1', 'h12', 'util3', 'active1', 'rtt2', 'loss0')",3,-0.109,0.241,-0.198,0.094,0.126,6,123
"('h12', 'h1', 'util3', 'active1', 'rtt2', 'loss0')",3,-0.109,0.241,-0.198,0.094,0.126,6,124
"('h3', 'h10', 'util3', 'active1', 'rtt3', 'loss3')",2,-0.142,0.072,-0.169,0.0,0.016,1,125
"('h10', 'h3', 'util3', 'active1', 'rtt3', 'loss3')",2,-0.142,0.072,-0.169,0.0,0.016,1,126
"('h4', 'h9', 'util0', 'active0', 'rtt2', 'loss0')",3,-0.184,0.004,-0.186,0.055,0.044,13,127
"('h9', 'h4', 'util0', 'active0', 'rtt2', 'loss0')",3,-0.184,0.004,-0.186,0.055,0.044,13,128
"('h2', 'h11', 'util3', 'active0', 'rtt2', 'loss1')",2,-0.065,0.382,-0.206,0.026,0.104,2,129
"('h11', 'h2', 'util3', 'active0', 'rtt2', 'loss1')",2,-0.065,0.382,-0.206,0.026,0.104,2,130
"('h1', 'h12', 'util3', 'active0', 'rtt2', 'loss0')",3,-0.226,-0.071,-0.2,0.044,0.019,3,131
"('h12', 'h1', 'util3', 'active0', 'rtt2', 'loss0')",3,-0.226,-0.071,-0.2,0.044,0.019,3,132
"('h2', 'h11', 'util0', 'active0', 'rtt2', 'loss0')",3,-0.239,-0.083,-0.208,0.0,-0.018,1,133
"('h11', 'h2', 'util0', 'active0', 'rtt2', 'loss0')",3,-0.239,-0.083,-0.208,0.0,-0.018,1,134
"('h4', 'h9', 'util0', 'active0', 'rtt2', 'loss2')",3,-0.169,0.042,-0.185,0.0,0.009,1,135
"('h9', 'h4', 'util0', 'active0', 'rtt2', 'loss2')",3,-0.169,0.042,-0.185,0.0,0.009,1,136
"('h4', 'h9', 'util0', 'active0', 'rtt2', 'loss0')",3,-0.193,-0.021,-0.185,0.044,0.03,15,137
"('h9', 'h4', 'util0', 'active0', 'rtt2', 'loss0')",3,-0.193,-0.021,-0.185,0.044,0.03,15,138
"('h1', 'h12', 'util3', 'active1', 'rtt2', 'loss2')",2,-0.233,-0.083,-0.203,0.0,-0.018,1,139
"('h12', 'h1', 'util3', 'active1', 'rtt2', 'loss2')",2,-0.233,-0.083,-0.203,0.0,-0.018,1,140
"('h2', 'h11', 'util1', 'active0', 'rtt2', 'loss1')",3,-0.077,0.329,-0.198,0.0,0.072,1,141
"('h11', 'h2', 'util1', 'active0', 'rtt2', 'loss1')",3,-0.077,0.329,-0.198,0.0,0.072,1,142
"('h3', 'h10', 'util3', 'active1', 'rtt2', 'loss2')",2,-0.266,-0.244,-0.176,0.0,-0.054,1,143
"('h10', 'h3', 'util3', 'active1', 'rtt2', 'loss2')",2,-0.266,-0.244,-0.176,0.0,-0.054,1,144
"('h2', 'h11', 'util0', 'active0', 'rtt2', 'loss0')",3,-0.093,0.262,-0.19,0.0,0.058,1,145
"('h11', 'h2', 'util0', 'active0', 'rtt2', 'loss0')",3,-0.093,0.262,-0.19,0.0,0.058,1,146
"('h1', 'h12', 'util3', 'active1', 'rtt2', 'loss0')",3,-0.108,0.238,-0.195,0.039,0.083,4,147
"('h12', 'h1', 'util3', 'active1', 'rtt2', 'loss0')",3,-0.108,0.238,-0.195,0.039,0.083,4,148
"('h4', 'h9', 'util0', 'active0', 'rtt2', 'loss0')",3,-0.107,0.195,-0.179,0.03,0.066,17,149
"('h9', 'h4', 'util0', 'active0', 'rtt2', 'loss0')",3,-0.107,0.195,-0.179,0.03,0.066,17,150
"('h3', 'h10', 'util1', 'active0', 'rtt2', 'loss1')",3,-0.174,0.006,-0.176,0.0,0.001,1,151
"('h10', 'h3', 'util1', 'active0', 'rtt2', 'loss1')",3,-0.174,0.006,-0.176,0.0,0.001,1,152
"('h2', 'h11', 'util3', 'active1', 'rtt2', 'loss0')",3,-0.232,-0.107,-0.193,0.053,0.018,4,153
"('h11', 'h2', 'util3', 'active1', 'rtt2', 'loss0')",3,-0.232,-0.107,-0.193,0.053,0.018,4,154
"('h3', 'h10', 'util1', 'active0', 'rtt3', 'loss3')",3,-0.182,-0.014,-0.177,0.0,-0.003,1,155
"('h10', 'h3', 'util1', 'active0', 'rtt3', 'loss3')",3,-0.182,-0.014,-0.177,0.0,-0.003,1,156
"('h1', 'h12', 'util3', 'active1', 'rtt2', 'loss0')",3,-0.103,0.229,-0.188,0.126,0.149,8,157
"('h12', 'h1', 'util3', 'active1', 'rtt2', 'loss0')",3,-0.103,0.229,-0.188,0.126,0.149,8,158
"('h2', 'h11', 'util3', 'active0', 'rtt2', 'loss2')",3,-0.16,0.082,-0.19,0.0,0.018,1,159
"('h11', 'h2', 'util3', 'active0', 'rtt2', 'loss2')",3,-0.16,0.082,-0.19,0.0,0.018,1,160
"('h4', 'h9', 'util0', 'active0', 'rtt2', 'loss0')",3,-0.12,0.148,-0.174,0.066,0.084,19,161
"('h9', 'h4', 'util0', 'active0', 'rtt2', 'loss0')",3,-0.12,0.148,-0.174,0.066,0.084,19,162
"('h1', 'h12', 'util3', 'active0', 'rtt2', 'loss0')",3,-0.261,-0.183,-0.194,0.0,-0.04,1,163
"('h12', 'h1', 'util3', 'active0', 'rtt2', 'loss0')",3,-0.261,-0.183,-0.194,0.0,-0.04,1,164
"('h3', 'h10', 'util3', 'active1', 'rtt2', 'loss0')",2,-0.18,-0.009,-0.177,0.041,0.03,5,165
"('h10', 'h3', 'util3', 'active1', 'rtt2', 'loss0')",2,-0.18,-0.009,-0.177,0.041,0.03,5,166
"('h4', 'h9', 'util0', 'active0', 'rtt2', 'loss0')",3,-0.225,-0.126,-0.178,0.084,0.038,21,167
"('h9', 'h4', 'util0', 'active0', 'rtt2', 'loss0')",3,-0.225,-0.126,-0.178,0.084,0.038,21,168
"('h3', 'h10', 'util0', 'active0', 'rtt2', 'loss0')",3,-0.209,-0.08,-0.179,0.0,-0.017,2,169
"('h10', 'h3', 'util0', 'active0', 'rtt2', 'loss0')",3,-0.209,-0.08,-0.179,0.0,-0.017,2,170
"('h1', 'h12', 'util3', 'active0', 'rtt2', 'loss0')",3,-0.099,0.238,-0.186,0.0,0.052,1,171
"('h12', 'h1', 'util3', 'active0', 'rtt2', 'loss0')",3,-0.099,0.238,-0.186,0.0,0.052,1,172
"('h2', 'h11', 'util0', 'active0', 'rtt2', 'loss2')",2,-0.197,-0.016,-0.191,0.0,-0.004,1,173
"('h11', 'h2', 'util0', 'active0', 'rtt2', 'loss2')",2,-0.197,-0.016,-0.191,0.0,-0.004,1,174
"('h4', 'h9', 'util0', 'active0', 'rtt2', 'loss0')",3,-0.24,-0.155,-0.183,0.038,-0.004,22,175
"('h9', 'h4', 'util0', 'active0', 'rtt2', 'loss0')",3,-0.24,-0.155,-0.183,0.038,-0.004,22,176
"('h1', 'h12', 'util3', 'active1', 'rtt2', 'loss0')",3,-0.221,-0.088,-0.189,0.149,0.097,9,177
"('h12', 'h1', 'util3', 'active1', 'rtt2', 'loss0')",3,-0.221,-0.088,-0.189,0.149,0.097,9,178
"('h1', 'h12', 'util3', 'active1', 'rtt3', 'loss3')",3,-0.194,-0.012,-0.189,0.0,-0.003,1,179
"('h12', 'h1', 'util3', 'active1', 'rtt3', 'loss3')",3,-0.194,-0.012,-0.189,0.0,-0.003,1,180
"('h3', 'h10', 'util1', 'active0', 'rtt3', 'loss3')",3,-0.247,-0.169,-0.185,0.0,-0.037,1,181
"('h10', 'h3', 'util1', 'active0', 'rtt3', 'loss3')",3,-0.247,-0.169,-0.185,0.0,-0.037,1,182
"('h2', 'h11', 'util3', 'active1', 'rtt3', 'loss2')",3,-0.121,0.176,-0.185,0.0,0.039,1,183
"('h11', 'h2', 'util3', 'active1', 'rtt3', 'loss2')",3,-0.121,0.176,-0.185,0.0,0.039,1,184
"('h4', 'h9', 'util0', 'active0', 'rtt2', 'loss0')",3,-0.091,0.232,-0.176,0.0,0.051,5,185
"('h9', 'h4', 'util0', 'active0', 'rtt2', 'loss0')",3,-0.091,0.232,-0.176,0.0,0.051,5,186
"('h3', 'h10', 'util1', 'active0', 'rtt2', 'loss2')",3,-0.172,0.031,-0.184,0.062,0.055,2,187
"('h10', 'h3', 'util1', 'active0', 'rtt2', 'loss2')",3,-0.172,0.031,-0.184,0.062,0.055,2,188
"('h2', 'h11', 'util3', 'active1', 'rtt2', 'loss0')",3,-0.108,0.194,-0.179,0.0,0.043,2,189
"('h11', 'h2', 'util3', 'active1', 'rtt2', 'loss0')",3,-0.108,0.194,-0.179,0.0,0.043,2,190
"('h4', 'h9', 'util0', 'active0', 'rtt2', 'loss0')",3,-0.11,0.165,-0.171,0.051,0.076,7,191
"('h9', 'h4', 'util0', 'active0', 'rtt2', 'loss0')",3,-0.11,0.165,-0.171,0.051,0.076,7,192
"('h2', 'h11', 'util0', 'active0', 'rtt2', 'loss0')",3,-0.202,-0.057,-0.181,0.058,0.032,2,193
"('h11', 'h2', 'util0', 'active0', 'rtt2', 'loss0')",3,-0.202,-0.057,-0.181,0.058,0.032,2,194
"('h3', 'h10', 'util3', 'active0', 'rtt2', 'loss0')",2,-0.229,-0.114,-0.187,0.0,-0.025,1,195
"('h10', 'h3', 'util3', 'active0', 'rtt2', 'loss0')",2,-0.229,-0.114,-0.187,0.0,-0.025,1,196
"('h1', 'h12', 'util1', 'active0', 'rtt2', 'loss0')",3,-0.204,-0.036,-0.191,0.0,-0.008,1,197
"('h12', 'h1', 'util1', 'active0', 'rtt2', 'loss0')",3,-0.204,-0.036,-0.191,0.0,-0.008,1,198
"('h4', 'h9', 'util0', 'active0', 'rtt2', 'loss1')",3,-0.209,-0.096,-0.174,0.0,-0.021,2,199
"('h9', 'h4', 'util0', 'active0', 'rtt2', 'loss1')",3,-0.209,-0.096,-0.174,0.0,-0.021,2,200
"('h3', 'h10', 'util3', 'active0', 'rtt2', 'loss2')",3,-0.269,-0.204,-0.194,0.0,-0.045,1,201
"('h10', 'h3', 'util3', 'active0', 'rtt2', 'loss2')",3,-0.269,-0.204,-0.194,0.0,-0.045,1,202
"('h4', 'h9', 'util0', 'active0', 'rtt2', 'loss0')",3,-0.208,-0.085,-0.176,0.076,0.041,9,203
"('h9', 'h4', 'util0', 'active0', 'rtt2', 'loss0')",3,-0.208,-0.085,-0.176,0.076,0.041,9,204
"('h1', 'h12', 'util3', 'active1', 'rtt2', 'loss0')",3,-0.2,-0.023,-0.191,0.097,0.07,11,205
"('h12', 'h1', 'util3', 'active1', 'rtt2', 'loss0')",3,-0.2,-0.023,-0.191,0.097,0.07,11,206
"('h2', 'h11', 'util3', 'active0', 'rtt2', 'loss2')",3,-0.188,-0.018,-0.181,0.018,0.01,2,207
"('h11', 'h2', 'util3', 'active0', 'rtt2', 'loss2')",3,-0.188,-0.018,-0.181,0.018,0.01,2,208
"('h3', 'h10', 'util1', 'active0', 'rtt2', 'loss1')",2,-0.285,-0.228,-0.201,0.0,-0.05,1,209
"('h10', 'h3', 'util1', 'active0', 'rtt2', 'loss1')",2,-0.285,-0.228,-0.201,0.0,-0.05,1,210
"('h4', 'h9', 'util0', 'active0', 'rtt2', 'loss0')",3,-0.17,0.016,-0.176,0.041,0.035,11,211
"('h9', 'h4', 'util0', 'active0', 'rtt2', 'loss0')",3,-0.17,0.016,-0.176,0.041,0.035,11,212
"('h1', 'h12', 'util3', 'active1', 'rtt2', 'loss0')",3,-0.121,0.176,-0.186,0.083,0.103,5,213
"('h12', 'h1', 'util3', 'active1', 'rtt2', 'loss0')",3,-0.121,0.176,-0.186,0.083,0.103,5,214
"('h2', 'h11', 'util2', 'active0', 'rtt2', 'loss0')",3,-0.289,-0.269,-0.19,0.0,-0.059,1,215
"('h11', 'h2', 'util2', 'active0', 'rtt2', 'loss0')",3,-0.289,-0.269,-0.19,0.0,-0.059,1,216
"('h3', 'h10', 'util3', 'active1', 'rtt2', 'loss1')",3,-0.249,-0.12,-0.205,0.0,-0.026,1,217
"('h10', 'h3', 'util3', 'active1', 'rtt2', 'loss1')",3,-0.249,-0.12,-0.205,0.0,-0.026,1,218
"('h4', 'h9', 'util0', 'active0', 'rtt2', 'loss0')",3,-0.139,0.092,-0.173,0.035,0.048,13,219
"('h9', 'h4', 'util0', 'active0', 'rtt2', 'loss0')",3,-0.139,0.092,-0.173,0.035,0.048,13,220
"('h2', 'h11', 'util3', 'active1', 'rtt2', 'loss2')",2,-0.176,0.034,-0.189,0.0,0.007,1,221
