selection,src,dst,pair,path
760,h1,h12,h1->h12,s5 -> s1 -> s8
761,h4,h9,h4->h9,s6 -> s2 -> s7
762,h2,h11,h2->h11,s5 -> s3 -> s8
763,h1,h12,h1->h12,s5 -> s1 -> s8
764,h2,h11,h2->h11,s5 -> s2 -> s8
765,h4,h9,h4->h9,s6 -> s3 -> s7
766,h4,h9,h4->h9,s6 -> s2 -> s7
767,h1,h12,h1->h12,s5 -> s3 -> s8
768,h2,h11,h2->h11,s5 -> s1 -> s8
769,h4,h9,h4->h9,s6 -> s3 -> s7
770,h1,h12,h1->h12,s5 -> s3 -> s8
771,h2,h11,h2->h11,s5 -> s2 -> s8
772,h1,h12,h1->h12,s5 -> s1 -> s8
773,h4,h9,h4->h9,s6 -> s2 -> s7
774,h2,h11,h2->h11,s5 -> s3 -> s8
775,h4,h9,h4->h9,s6 -> s3 -> s7
776,h2,h11,h2->h11,s5 -> s2 -> s8
777,h1,h12,h1->h12,s5 -> s1 -> s8
778,h1,h12,h1->h12,s5 -> s3 -> s8
779,h4,h9,h4->h9,s6 -> s2 -> s7
780,h2,h11,h2->h11,s5 -> s2 -> s8
781,h1,h12,h1->h12,s5 -> s1 -> s8
782,h4,h9,h4->h9,s6 -> s3 -> s7
783,h2,h11,h2->h11,s5 -> s3 -> s8
784,h2,h11,h2->h11,s5 -> s2 -> s8
785,h1,h12,h1->h12,s5 -> s1 -> s8
786,h4,h9,h4->h9,s6 -> s2 -> s7
787,h4,h9,h4->h9,s6 -> s3 -> s7
788,h1,h12,h1->h12,s5 -> s1 -> s8
789,h2,h11,h2->h11,s5 -> s3 -> s8
790,h1,h12,h1->h12,s5 -> s1 -> s8
791,h2,h11,h2->h11,s5 -> s3 -> s8
792,h4,h9,h4->h9,s6 -> s2 -> s7
793,h4,h9,h4->h9,s6 -> s3 -> s7
794,h2,h11,h2->h11,s5 -> s2 -> s8
795,h1,h12,h1->h12,s5 -> s1 -> s8
796,h1,h12,h1->h12,s5 -> s3 -> s8
797,h4,h9,h4->h9,s6 -> s2 -> s7
798,h2,h11,h2->h11,s5 -> s2 -> s8
799,h2,h11,h2->h11,s5 -> s3 -> s8
800,h1,h12,h1->h12,s5 -> s1 -> s8
801,h4,h9,h4->h9,s6 -> s3 -> s7
802,h4,h9,h4->h9,s6 -> s1 -> s7
803,h2,h11,h2->h11,s5 -> s2 -> s8
804,h1,h12,h1->h12,s5 -> s3 -> s8
805,h1,h12,h1->h12,s5 -> s1 -> s8
806,h2,h11,h2->h11,s5 -> s2 -> s8
807,h4,h9,h4->h9,s6 -> s3 -> s7
808,h1,h12,h1->h12,s5 -> s3 -> s8
809,h4,h9,h4->h9,s6 -> s2 -> s7
810,h2,h11,h2->h11,s5 -> s1 -> s8
811,h1,h12,h1->h12,s5 -> s1 -> s8
812,h4,h9,h4->h9,s6 -> s3 -> s7
813,h2,h11,h2->h11,s5 -> s3 -> s8
814,h2,h11,h2->h11,s5 -> s2 -> s8
815,h1,h12,h1->h12,s5 -> s1 -> s8
816,h4,h9,h4->h9,s6 -> s1 -> s7
817,h1,h12,h1->h12,s5 -> s3 -> s8
818,h2,h11,h2->h11,s5 -> s3 -> s8
819,h4,h9,h4->h9,s6 -> s2 -> s7
820,h4,h9,h4->h9,s6 -> s3 -> s7
821,h2,h11,h2->h11,s5 -> s3 -> s8
822,h1,h12,h1->h12,s5 -> s1 -> s8
823,h1,h12,h1->h12,s5 -> s3 -> s8
824,h4,h9,h4->h9,s6 -> s2 -> s7
825,h2,h11,h2->h11,s5 -> s2 -> s8
826,h1,h12,h1->h12,s5 -> s1 -> s8
827,h2,h11,h2->h11,s5 -> s3 -> s8
828,h4,h9,h4->h9,s6 -> s3 -> s7
829,h1,h12,h1->h12,s5 -> s1 -> s8
830,h4,h9,h4->h9,s6 -> s2 -> s7
831,h2,h11,h2->h11,s5 -> s2 -> s8
832,h4,h9,h4->h9,s6 -> s3 -> s7
833,h2,h11,h2->h11,s5 -> s3 -> s8
834,h1,h12,h1->h12,s5 -> s1 -> s8
835,h2,h11,h2->h11,s5 -> s2 -> s8
836,h1,h12,h1->h12,s5 -> s1 -> s8
837,h4,h9,h4->h9,s6 -> s2 -> s7
838,h1,h12,h1->h12,s5 -> s3 -> s8
839,h4,h9,h4->h9,s6 -> s1 -> s7
840,h2,h11,h2->h11,s5 -> s2 -> s8
